2019-04-16 09:15:44,080 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jkali  -scope  package  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_58/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-16 09:15:55,643 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default from 259 classes with test cases
2019-04-16 09:15:55,646 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-16 09:15:57,607 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./examples/libs/junit-4.4.jar, /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default]
2019-04-16 09:20:20,327 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-16 09:20:20,334 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.optimization.fitting.GaussianFitterTest#testMath519
2019-04-16 09:20:20,339 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2354, fails: 2, GZoltar suspicious 19965
2019-04-16 09:20:20,389 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-16 09:20:20,415 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//src//default, compliance level: 8
2019-04-16 09:20:42,574 INFO main - 
---- Initial suspicious size: 0
2019-04-16 09:20:42,678 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 51, file ConvergenceException.java
2019-04-16 09:20:44,237 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 118, file HarmonicOscillator.java
2019-04-16 09:20:44,237 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 119, file HarmonicOscillator.java
2019-04-16 09:20:44,237 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 120, file HarmonicOscillator.java
2019-04-16 09:20:44,237 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 121, file HarmonicOscillator.java
2019-04-16 09:20:44,237 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 123, file HarmonicOscillator.java
2019-04-16 09:20:44,237 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 138, file HarmonicOscillator.java
2019-04-16 09:20:44,237 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 137, file HarmonicOscillator.java
2019-04-16 09:20:44,238 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 141, file HarmonicOscillator.java
2019-04-16 09:20:44,238 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 140, file HarmonicOscillator.java
2019-04-16 09:20:44,238 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 153, file HarmonicOscillator.java
2019-04-16 09:20:44,239 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 31, file Identity.java
2019-04-16 09:20:44,240 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 31, file Inverse.java
2019-04-16 09:20:44,241 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Log.java
2019-04-16 09:20:44,242 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Log10.java
2019-04-16 09:20:44,242 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Log1p.java
2019-04-16 09:20:44,269 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 65, file Logistic.java
2019-04-16 09:20:44,269 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 64, file Logistic.java
2019-04-16 09:20:44,270 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 68, file Logistic.java
2019-04-16 09:20:44,270 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 69, file Logistic.java
2019-04-16 09:20:44,271 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 70, file Logistic.java
2019-04-16 09:20:44,271 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 71, file Logistic.java
2019-04-16 09:20:44,271 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 72, file Logistic.java
2019-04-16 09:20:44,272 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 73, file Logistic.java
2019-04-16 09:20:44,272 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 78, file Logistic.java
2019-04-16 09:20:44,273 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Max.java
2019-04-16 09:20:44,274 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Min.java
2019-04-16 09:20:44,275 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 31, file Minus.java
2019-04-16 09:20:44,276 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 31, file Multiply.java
2019-04-16 09:20:44,277 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Pow.java
2019-04-16 09:20:44,278 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 37, file Power.java
2019-04-16 09:20:44,278 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 42, file Power.java
2019-04-16 09:20:44,279 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Rint.java
2019-04-16 09:20:44,279 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 35, file Sigmoid.java
2019-04-16 09:20:44,280 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Signum.java
2019-04-16 09:20:44,293 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Sin.java
2019-04-16 09:20:44,294 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Sinc.java
2019-04-16 09:20:44,295 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Sinh.java
2019-04-16 09:20:44,296 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Sqrt.java
2019-04-16 09:20:44,299 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 55, file StepFunction.java
2019-04-16 09:20:44,300 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 53, file StepFunction.java
2019-04-16 09:20:44,300 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 59, file StepFunction.java
2019-04-16 09:20:44,300 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 57, file StepFunction.java
2019-04-16 09:20:44,300 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 62, file StepFunction.java
2019-04-16 09:20:44,301 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 61, file StepFunction.java
2019-04-16 09:20:44,301 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 64, file StepFunction.java
2019-04-16 09:20:44,301 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 66, file StepFunction.java
2019-04-16 09:20:44,301 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 67, file StepFunction.java
2019-04-16 09:20:44,301 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 72, file StepFunction.java
2019-04-16 09:20:44,301 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 73, file StepFunction.java
2019-04-16 09:20:44,302 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 77, file StepFunction.java
2019-04-16 09:20:44,302 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 80, file StepFunction.java
2019-04-16 09:20:44,302 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 84, file StepFunction.java
2019-04-16 09:20:44,302 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 78, file StepFunction.java
2019-04-16 09:20:44,302 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 75, file StepFunction.java
2019-04-16 09:20:44,302 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 87, file StepFunction.java
2019-04-16 09:20:44,303 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 31, file Subtract.java
2019-04-16 09:20:44,304 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Tan.java
2019-04-16 09:20:44,317 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Tanh.java
2019-04-16 09:20:44,319 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 32, file Ulp.java
2019-04-16 09:20:44,321 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 49, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,321 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 54, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,322 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 59, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,322 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 64, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,322 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 69, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,322 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 74, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,322 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 79, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,323 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 84, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,323 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 89, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,323 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 94, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,323 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 103, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,323 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 115, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,324 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 114, file ConvergingAlgorithmImpl.java
2019-04-16 09:20:44,343 INFO main - --ModificationPoint:CtSwitchImpl, suspValue 0.0, line 131, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,344 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 159, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,345 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 166, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,345 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 167, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,346 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 168, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,347 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 171, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,348 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 173, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,348 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 177, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,373 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 180, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,374 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 181, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,375 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 187, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,376 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 188, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,376 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 186, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,377 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 192, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,378 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 193, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,379 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 194, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,379 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 174, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,380 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 198, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,389 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 217, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,390 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 218, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,390 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 221, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,391 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 222, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,392 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 225, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,392 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 224, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,393 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 227, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,394 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 223, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,394 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 230, file LegendreGaussIntegrator.java
2019-04-16 09:20:44,418 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 63, file RombergIntegrator.java
2019-04-16 09:20:44,419 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 70, file RombergIntegrator.java
2019-04-16 09:20:44,419 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 71, file RombergIntegrator.java
2019-04-16 09:20:44,419 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 72, file RombergIntegrator.java
2019-04-16 09:20:44,420 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 74, file RombergIntegrator.java
2019-04-16 09:20:44,420 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 75, file RombergIntegrator.java
2019-04-16 09:20:44,437 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 76, file RombergIntegrator.java
2019-04-16 09:20:44,438 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 78, file RombergIntegrator.java
2019-04-16 09:20:44,438 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 79, file RombergIntegrator.java
2019-04-16 09:20:44,439 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 80, file RombergIntegrator.java
2019-04-16 09:20:44,439 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 84, file RombergIntegrator.java
2019-04-16 09:20:44,440 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 85, file RombergIntegrator.java
2019-04-16 09:20:44,440 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 86, file RombergIntegrator.java
2019-04-16 09:20:44,441 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 88, file RombergIntegrator.java
2019-04-16 09:20:44,441 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 91, file RombergIntegrator.java
2019-04-16 09:20:44,442 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 92, file RombergIntegrator.java
2019-04-16 09:20:44,442 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 93, file RombergIntegrator.java
2019-04-16 09:20:44,443 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 89, file RombergIntegrator.java
2019-04-16 09:20:44,443 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 95, file RombergIntegrator.java
2019-04-16 09:20:44,444 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 97, file RombergIntegrator.java
2019-04-16 09:20:44,444 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 98, file RombergIntegrator.java
2019-04-16 09:20:44,457 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 100, file RombergIntegrator.java
2019-04-16 09:20:44,458 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 101, file RombergIntegrator.java
2019-04-16 09:20:44,459 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 99, file RombergIntegrator.java
2019-04-16 09:20:44,459 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 96, file RombergIntegrator.java
2019-04-16 09:20:44,460 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 104, file RombergIntegrator.java
2019-04-16 09:20:44,460 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 81, file RombergIntegrator.java
2019-04-16 09:20:44,463 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 106, file RombergIntegrator.java
2019-04-16 09:20:44,463 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 115, file RombergIntegrator.java
2019-04-16 09:20:44,463 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 114, file RombergIntegrator.java
2019-04-16 09:20:44,484 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 62, file SimpsonIntegrator.java
2019-04-16 09:20:44,485 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 69, file SimpsonIntegrator.java
2019-04-16 09:20:44,485 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 70, file SimpsonIntegrator.java
2019-04-16 09:20:44,486 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 71, file SimpsonIntegrator.java
2019-04-16 09:20:44,486 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 73, file SimpsonIntegrator.java
2019-04-16 09:20:44,486 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 75, file SimpsonIntegrator.java
2019-04-16 09:20:44,487 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 76, file SimpsonIntegrator.java
2019-04-16 09:20:44,487 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 77, file SimpsonIntegrator.java
2019-04-16 09:20:44,497 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 74, file SimpsonIntegrator.java
2019-04-16 09:20:44,498 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 80, file SimpsonIntegrator.java
2019-04-16 09:20:44,498 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 81, file SimpsonIntegrator.java
2019-04-16 09:20:44,498 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 83, file SimpsonIntegrator.java
2019-04-16 09:20:44,499 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 84, file SimpsonIntegrator.java
2019-04-16 09:20:44,499 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 86, file SimpsonIntegrator.java
2019-04-16 09:20:44,499 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 87, file SimpsonIntegrator.java
2019-04-16 09:20:44,500 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 90, file SimpsonIntegrator.java
2019-04-16 09:20:44,500 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 89, file SimpsonIntegrator.java
2019-04-16 09:20:44,500 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 85, file SimpsonIntegrator.java
2019-04-16 09:20:44,500 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 94, file SimpsonIntegrator.java
2019-04-16 09:20:44,501 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 95, file SimpsonIntegrator.java
2019-04-16 09:20:44,501 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 82, file SimpsonIntegrator.java
2019-04-16 09:20:44,501 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 97, file SimpsonIntegrator.java
2019-04-16 09:20:44,502 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 106, file SimpsonIntegrator.java
2019-04-16 09:20:44,502 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 105, file SimpsonIntegrator.java
2019-04-16 09:20:44,526 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 82, file TrapezoidIntegrator.java
2019-04-16 09:20:44,526 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 83, file TrapezoidIntegrator.java
2019-04-16 09:20:44,527 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 85, file TrapezoidIntegrator.java
2019-04-16 09:20:44,527 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 86, file TrapezoidIntegrator.java
2019-04-16 09:20:44,527 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 87, file TrapezoidIntegrator.java
2019-04-16 09:20:44,527 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 88, file TrapezoidIntegrator.java
2019-04-16 09:20:44,528 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 90, file TrapezoidIntegrator.java
2019-04-16 09:20:44,528 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 91, file TrapezoidIntegrator.java
2019-04-16 09:20:44,529 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 89, file TrapezoidIntegrator.java
2019-04-16 09:20:44,529 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 94, file TrapezoidIntegrator.java
2019-04-16 09:20:44,529 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 81, file TrapezoidIntegrator.java
2019-04-16 09:20:44,530 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 102, file TrapezoidIntegrator.java
2019-04-16 09:20:44,530 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 109, file TrapezoidIntegrator.java
2019-04-16 09:20:44,530 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 110, file TrapezoidIntegrator.java
2019-04-16 09:20:44,531 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 111, file TrapezoidIntegrator.java
2019-04-16 09:20:44,531 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 113, file TrapezoidIntegrator.java
2019-04-16 09:20:44,531 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 115, file TrapezoidIntegrator.java
2019-04-16 09:20:44,532 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 117, file TrapezoidIntegrator.java
2019-04-16 09:20:44,545 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 118, file TrapezoidIntegrator.java
2019-04-16 09:20:44,545 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 121, file TrapezoidIntegrator.java
