2019-04-16 07:25:51,159 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jmutrepair  -scope  package  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_58/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-16 07:25:54,127 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default from 259 classes with test cases
2019-04-16 07:25:54,138 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-16 07:25:56,440 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./examples/libs/junit-4.4.jar, /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default]
2019-04-16 07:30:13,797 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-16 07:30:13,800 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.optimization.fitting.GaussianFitterTest#testMath519
2019-04-16 07:30:13,805 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2354, fails: 2, GZoltar suspicious 19964
2019-04-16 07:30:13,835 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-16 07:30:13,877 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//src//default, compliance level: 8
2019-04-16 07:30:35,243 INFO main - 
---- Initial suspicious size: 0
2019-04-16 07:30:35,401 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 168, file MathException.java
2019-04-16 07:30:36,007 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 154, file LaguerreSolver.java
2019-04-16 07:30:36,007 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 204, file LaguerreSolver.java
2019-04-16 07:30:36,007 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 229, file LaguerreSolver.java
2019-04-16 07:30:36,007 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 233, file LaguerreSolver.java
2019-04-16 07:30:36,007 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 275, file LaguerreSolver.java
2019-04-16 07:30:36,008 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 318, file LaguerreSolver.java
2019-04-16 07:30:36,008 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 321, file LaguerreSolver.java
2019-04-16 07:30:36,008 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 337, file LaguerreSolver.java
2019-04-16 07:30:36,011 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 94, file MullerSolver.java
2019-04-16 07:30:36,011 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 98, file MullerSolver.java
2019-04-16 07:30:36,012 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 102, file MullerSolver.java
2019-04-16 07:30:36,012 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 108, file MullerSolver.java
2019-04-16 07:30:36,013 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 162, file MullerSolver.java
2019-04-16 07:30:36,013 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 185, file MullerSolver.java
2019-04-16 07:30:36,014 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 175, file MullerSolver.java
2019-04-16 07:30:36,026 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 99, file MullerSolver2.java
2019-04-16 07:30:36,027 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 104, file MullerSolver2.java
2019-04-16 07:30:36,027 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 108, file MullerSolver2.java
2019-04-16 07:30:36,028 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 125, file MullerSolver2.java
2019-04-16 07:30:36,028 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 134, file MullerSolver2.java
2019-04-16 07:30:36,029 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 150, file MullerSolver2.java
2019-04-16 07:30:36,031 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 81, file NewtonSolver.java
2019-04-16 07:30:36,033 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 79, file RiddersSolver.java
2019-04-16 07:30:36,034 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 82, file RiddersSolver.java
2019-04-16 07:30:36,034 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 96, file RiddersSolver.java
2019-04-16 07:30:36,036 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 107, file RiddersSolver.java
2019-04-16 07:30:36,037 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 110, file RiddersSolver.java
2019-04-16 07:30:36,037 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 117, file RiddersSolver.java
2019-04-16 07:30:36,038 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 127, file RiddersSolver.java
2019-04-16 07:30:36,038 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 116, file RiddersSolver.java
2019-04-16 07:30:36,040 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 89, file SecantSolver.java
2019-04-16 07:30:36,056 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 95, file SecantSolver.java
2019-04-16 07:30:36,056 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 100, file SecantSolver.java
2019-04-16 07:30:36,057 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 111, file SecantSolver.java
2019-04-16 07:30:36,057 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 122, file SecantSolver.java
2019-04-16 07:30:36,058 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 132, file SecantSolver.java
2019-04-16 07:30:36,058 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 127, file SecantSolver.java
2019-04-16 07:30:36,059 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 142, file SecantSolver.java
2019-04-16 07:30:36,061 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 50, file UnivariateRealSolverUtils.java
2019-04-16 07:30:36,061 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 73, file UnivariateRealSolverUtils.java
2019-04-16 07:30:36,061 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 161, file UnivariateRealSolverUtils.java
2019-04-16 07:30:36,062 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 164, file UnivariateRealSolverUtils.java
2019-04-16 07:30:36,062 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 185, file UnivariateRealSolverUtils.java
2019-04-16 07:30:36,062 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 218, file UnivariateRealSolverUtils.java
2019-04-16 07:30:36,063 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 249, file UnivariateRealSolverUtils.java
2019-04-16 07:30:36,064 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 284, file UnivariateRealSolverUtils.java
2019-04-16 07:30:36,064 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 288, file UnivariateRealSolverUtils.java
2019-04-16 07:30:36,087 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 109, file Complex.java
2019-04-16 07:30:36,087 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 113, file Complex.java
2019-04-16 07:30:36,088 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 118, file Complex.java
2019-04-16 07:30:36,088 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 124, file Complex.java
2019-04-16 07:30:36,088 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 117, file Complex.java
2019-04-16 07:30:36,089 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 169, file Complex.java
2019-04-16 07:30:36,089 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 211, file Complex.java
2019-04-16 07:30:36,089 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 217, file Complex.java
2019-04-16 07:30:36,090 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 221, file Complex.java
2019-04-16 07:30:36,090 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 225, file Complex.java
2019-04-16 07:30:36,090 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 258, file Complex.java
2019-04-16 07:30:36,091 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 263, file Complex.java
2019-04-16 07:30:36,092 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 261, file Complex.java
2019-04-16 07:30:36,093 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 281, file Complex.java
2019-04-16 07:30:36,105 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 358, file Complex.java
2019-04-16 07:30:36,113 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 361, file Complex.java
2019-04-16 07:30:36,113 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 397, file Complex.java
2019-04-16 07:30:36,114 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 400, file Complex.java
2019-04-16 07:30:36,114 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 443, file Complex.java
2019-04-16 07:30:36,114 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 680, file Complex.java
2019-04-16 07:30:36,115 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 793, file Complex.java
2019-04-16 07:30:36,115 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 798, file Complex.java
2019-04-16 07:30:36,116 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 944, file Complex.java
2019-04-16 07:30:36,116 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 952, file Complex.java
2019-04-16 07:30:36,117 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 957, file Complex.java
2019-04-16 07:30:36,133 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 115, file ComplexFormat.java
2019-04-16 07:30:36,134 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 118, file ComplexFormat.java
2019-04-16 07:30:36,134 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 121, file ComplexFormat.java
2019-04-16 07:30:36,134 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 124, file ComplexFormat.java
2019-04-16 07:30:36,135 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 186, file ComplexFormat.java
2019-04-16 07:30:36,135 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 182, file ComplexFormat.java
2019-04-16 07:30:36,135 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 215, file ComplexFormat.java
2019-04-16 07:30:36,135 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 213, file ComplexFormat.java
2019-04-16 07:30:36,136 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 291, file ComplexFormat.java
2019-04-16 07:30:36,136 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 314, file ComplexFormat.java
2019-04-16 07:30:36,136 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 350, file ComplexFormat.java
2019-04-16 07:30:36,136 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 358, file ComplexFormat.java
2019-04-16 07:30:36,138 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 65, file ComplexUtils.java
2019-04-16 07:30:36,429 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 217, file Dfp.java
2019-04-16 07:30:36,432 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 225, file Dfp.java
2019-04-16 07:30:36,433 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 244, file Dfp.java
2019-04-16 07:30:36,435 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 240, file Dfp.java
2019-04-16 07:30:36,436 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 271, file Dfp.java
2019-04-16 07:30:36,437 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 269, file Dfp.java
2019-04-16 07:30:36,439 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 290, file Dfp.java
2019-04-16 07:30:36,440 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 287, file Dfp.java
2019-04-16 07:30:36,456 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 285, file Dfp.java
2019-04-16 07:30:36,458 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 304, file Dfp.java
2019-04-16 07:30:36,459 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 345, file Dfp.java
2019-04-16 07:30:36,463 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 351, file Dfp.java
2019-04-16 07:30:36,464 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 357, file Dfp.java
2019-04-16 07:30:36,465 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 365, file Dfp.java
2019-04-16 07:30:36,467 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 379, file Dfp.java
2019-04-16 07:30:36,479 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 384, file Dfp.java
2019-04-16 07:30:36,480 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 388, file Dfp.java
2019-04-16 07:30:36,481 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 371, file Dfp.java
2019-04-16 07:30:36,483 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 397, file Dfp.java
2019-04-16 07:30:36,484 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 407, file Dfp.java
2019-04-16 07:30:36,486 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 411, file Dfp.java
2019-04-16 07:30:36,487 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 415, file Dfp.java
2019-04-16 07:30:36,492 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 421, file Dfp.java
2019-04-16 07:30:36,493 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 439, file Dfp.java
2019-04-16 07:30:36,495 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 443, file Dfp.java
2019-04-16 07:30:36,496 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 450, file Dfp.java
2019-04-16 07:30:36,508 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 466, file Dfp.java
2019-04-16 07:30:36,509 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 469, file Dfp.java
2019-04-16 07:30:36,510 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 463, file Dfp.java
2019-04-16 07:30:36,512 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 478, file Dfp.java
2019-04-16 07:30:36,513 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 483, file Dfp.java
2019-04-16 07:30:36,515 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 493, file Dfp.java
2019-04-16 07:30:36,525 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 525, file Dfp.java
2019-04-16 07:30:36,528 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 594, file Dfp.java
2019-04-16 07:30:36,529 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 700, file Dfp.java
2019-04-16 07:30:36,530 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 704, file Dfp.java
2019-04-16 07:30:36,531 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 708, file Dfp.java
2019-04-16 07:30:36,545 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 725, file Dfp.java
2019-04-16 07:30:36,547 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 720, file Dfp.java
2019-04-16 07:30:36,548 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 737, file Dfp.java
2019-04-16 07:30:36,549 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 753, file Dfp.java
2019-04-16 07:30:36,551 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 762, file Dfp.java
2019-04-16 07:30:36,552 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 778, file Dfp.java
2019-04-16 07:30:36,553 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 787, file Dfp.java
2019-04-16 07:30:36,554 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 819, file Dfp.java
2019-04-16 07:30:36,555 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 817, file Dfp.java
2019-04-16 07:30:36,562 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 844, file Dfp.java
2019-04-16 07:30:36,563 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 859, file Dfp.java
2019-04-16 07:30:36,564 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 865, file Dfp.java
2019-04-16 07:30:36,565 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 864, file Dfp.java
2019-04-16 07:30:36,566 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 873, file Dfp.java
2019-04-16 07:30:36,567 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 877, file Dfp.java
2019-04-16 07:30:36,568 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 881, file Dfp.java
2019-04-16 07:30:36,570 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 887, file Dfp.java
2019-04-16 07:30:36,571 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 891, file Dfp.java
2019-04-16 07:30:36,572 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 886, file Dfp.java
2019-04-16 07:30:36,585 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 898, file Dfp.java
2019-04-16 07:30:36,587 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 902, file Dfp.java
2019-04-16 07:30:36,597 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 945, file Dfp.java
2019-04-16 07:30:36,598 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 960, file Dfp.java
2019-04-16 07:30:36,599 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 964, file Dfp.java
2019-04-16 07:30:36,601 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 968, file Dfp.java
2019-04-16 07:30:36,602 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 975, file Dfp.java
2019-04-16 07:30:36,603 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 986, file Dfp.java
2019-04-16 07:30:36,604 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1002, file Dfp.java
2019-04-16 07:30:36,605 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1009, file Dfp.java
2019-04-16 07:30:36,617 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1020, file Dfp.java
2019-04-16 07:30:36,619 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1027, file Dfp.java
2019-04-16 07:30:36,620 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 999, file Dfp.java
2019-04-16 07:30:36,621 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1053, file Dfp.java
2019-04-16 07:30:36,622 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1057, file Dfp.java
2019-04-16 07:30:36,623 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1065, file Dfp.java
2019-04-16 07:30:36,624 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1095, file Dfp.java
2019-04-16 07:30:36,637 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1098, file Dfp.java
2019-04-16 07:30:36,638 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1101, file Dfp.java
2019-04-16 07:30:36,640 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1114, file Dfp.java
2019-04-16 07:30:36,641 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1167, file Dfp.java
2019-04-16 07:30:36,642 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1176, file Dfp.java
2019-04-16 07:30:36,643 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1180, file Dfp.java
2019-04-16 07:30:36,645 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1184, file Dfp.java
2019-04-16 07:30:36,647 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1188, file Dfp.java
2019-04-16 07:30:36,658 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1192, file Dfp.java
2019-04-16 07:30:36,665 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1196, file Dfp.java
2019-04-16 07:30:36,666 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1175, file Dfp.java
2019-04-16 07:30:36,667 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1221, file Dfp.java
2019-04-16 07:30:36,668 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1228, file Dfp.java
2019-04-16 07:30:36,669 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1232, file Dfp.java
2019-04-16 07:30:36,670 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1239, file Dfp.java
2019-04-16 07:30:36,671 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1247, file Dfp.java
2019-04-16 07:30:36,672 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1246, file Dfp.java
2019-04-16 07:30:36,673 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1272, file Dfp.java
2019-04-16 07:30:36,674 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1267, file Dfp.java
2019-04-16 07:30:36,675 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1279, file Dfp.java
2019-04-16 07:30:36,676 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1283, file Dfp.java
2019-04-16 07:30:36,677 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1294, file Dfp.java
2019-04-16 07:30:36,678 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1291, file Dfp.java
2019-04-16 07:30:36,678 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1376, file Dfp.java
2019-04-16 07:30:36,679 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1367, file Dfp.java
2019-04-16 07:30:36,692 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1383, file Dfp.java
2019-04-16 07:30:36,693 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1389, file Dfp.java
2019-04-16 07:30:36,698 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1395, file Dfp.java
2019-04-16 07:30:36,698 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1412, file Dfp.java
2019-04-16 07:30:36,699 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1427, file Dfp.java
2019-04-16 07:30:36,701 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1431, file Dfp.java
2019-04-16 07:30:36,703 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1437, file Dfp.java
2019-04-16 07:30:36,704 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1443, file Dfp.java
2019-04-16 07:30:36,714 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1449, file Dfp.java
2019-04-16 07:30:36,715 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1422, file Dfp.java
2019-04-16 07:30:36,716 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1476, file Dfp.java
2019-04-16 07:30:36,717 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1491, file Dfp.java
2019-04-16 07:30:36,718 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1497, file Dfp.java
2019-04-16 07:30:36,719 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1503, file Dfp.java
2019-04-16 07:30:36,720 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1525, file Dfp.java
2019-04-16 07:30:36,721 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1530, file Dfp.java
2019-04-16 07:30:36,721 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1520, file Dfp.java
2019-04-16 07:30:36,722 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1540, file Dfp.java
